"Time","409216A","409216A"
"and",100.00,2000.00
"Date","Water Level (m)","Rainfall (mm)"
"","Mean","Total"
09:00:00 09/12/2012,     124.757,         0.0
09:00:00 10/12/2012,     124.783,         0.0
09:00:00 11/12/2012,     124.799,         0.0
09:00:00 12/12/2012,     124.798,         0.0
09:00:00 13/12/2012,     124.782,         0.0
09:00:00 14/12/2012,     124.760,         0.0
09:00:00 15/12/2012,     124.761,         3.2
09:00:00 16/12/2012,     124.799,          14
09:00:00 17/12/2012,     124.799,         0.2
09:00:00 18/12/2012,     124.786,         0.0
09:00:00 19/12/2012,     124.783,         0.0
09:00:00 20/12/2012,     124.772,         3.6
09:00:00 21/12/2012,     124.762,         0.0
09:00:00 22/12/2012,     124.743,         0.0
09:00:00 23/12/2012,     124.726,         0.0
09:00:00 24/12/2012,     124.718,         0.0
09:00:00 25/12/2012,     124.685,         0.0
09:00:00 26/12/2012,     124.698,         0.0
09:00:00 27/12/2012,     124.712,         0.0
09:00:00 28/12/2012,     124.691,         0.0
09:00:00 29/12/2012,     124.671,         0.0
09:00:00 30/12/2012,     124.690,         0.0
09:00:00 31/12/2012,     124.728,         0.0
09:00:00 01/01/2013,     124.757,         0.0
09:00:00 02/01/2013,     124.769,         0.0
09:00:00 03/01/2013,     124.789,         0.0
09:00:00 04/01/2013,     124.811,         0.0
09:00:00 05/01/2013,     124.824,         0.0
09:00:00 06/01/2013,     124.835,         0.0
09:00:00 07/01/2013,     124.852,         0.0
09:00:00 08/01/2013,     124.864,         0.0
09:00:00 09/01/2013,     124.847,         0.0
09:00:00 10/01/2013,     124.884,         0.0
09:00:00 11/01/2013,     124.899,         0.0
09:00:00 12/01/2013,     124.897,         0.0
09:00:00 13/01/2013,     124.912,         0.0
09:00:00 14/01/2013,     124.945,         2.8
09:00:00 15/01/2013,     124.967,         0.0
09:00:00 16/01/2013,     124.964,         0.0
09:00:00 17/01/2013,     124.958,         0.0
09:00:00 18/01/2013,     124.959,         0.0
09:00:00 19/01/2013,     124.941,         0.0
09:00:00 20/01/2013,     124.945,         0.0
09:00:00 21/01/2013,     124.927,         0.0
09:00:00 22/01/2013,     124.884,         0.0
09:00:00 23/01/2013,     124.844,         0.0
09:00:00 24/01/2013,     124.820,         0.0
09:00:00 25/01/2013,     124.802,         0.0
09:00:00 26/01/2013,     124.767,         0.0
09:00:00 27/01/2013,     124.756,         0.0
09:00:00 28/01/2013,     124.776,         0.0
09:00:00 29/01/2013,     124.792,         0.0
09:00:00 30/01/2013,     124.792,         0.0
09:00:00 31/01/2013,     124.826,         0.0
09:00:00 01/02/2013,     124.822,         0.0
09:00:00 02/02/2013,     124.835,         0.0
09:00:00 03/02/2013,     124.848,         0.0
09:00:00 04/02/2013,     124.842,         0.0
09:00:00 05/02/2013,     124.842,         0.0
09:00:00 06/02/2013,     124.832,         0.0
09:00:00 07/02/2013,     124.820,         0.0
09:00:00 08/02/2013,     124.800,         0.0
09:00:00 09/02/2013,     124.790,         0.0
09:00:00 10/02/2013,     124.784,         0.0
09:00:00 11/02/2013,     124.775,         0.0
09:00:00 12/02/2013,     124.778,         0.0
09:00:00 13/02/2013,     124.769,         0.0
09:00:00 14/02/2013,     124.750,         0.0
09:00:00 15/02/2013,     124.734,         0.0
09:00:00 16/02/2013,     124.719,         0.0
09:00:00 17/02/2013,     124.709,         0.0
09:00:00 18/02/2013,     124.712,         0.0
09:00:00 19/02/2013,     124.716,         0.0
09:00:00 20/02/2013,     124.721,         0.0
09:00:00 21/02/2013,     124.734,         0.0
09:00:00 22/02/2013,     124.740,         0.0
09:00:00 23/02/2013,     124.742,         0.0
09:00:00 24/02/2013,     124.751,         0.0
09:00:00 25/02/2013,     124.771,         0.0
09:00:00 26/02/2013,     124.779,         0.0
09:00:00 27/02/2013,     124.792,         2.4
09:00:00 28/02/2013,     124.786,          19
09:00:00 01/03/2013,     124.783,         0.0
09:00:00 02/03/2013,     124.786,         0.2
09:00:00 03/03/2013,     124.780,         0.0
09:00:00 04/03/2013,     124.762,         0.0
09:00:00 05/03/2013,     124.734,         0.0
09:00:00 06/03/2013,     124.706,         0.0
09:00:00 07/03/2013,     124.687,         0.0
09:00:00 08/03/2013,     124.703,         0.0
09:00:00 09/03/2013,     124.751,         0.0
09:00:00 10/03/2013,     124.796,         0.0
09:00:00 11/03/2013,     124.827,         0.0
09:00:00 12/03/2013,     124.833,         0.0
09:00:00 13/03/2013,     124.817,         0.0
09:00:00 14/03/2013,     124.791,         0.0
09:00:00 15/03/2013,     124.767,         0.0
09:00:00 16/03/2013,     124.752,         0.0
09:00:00 17/03/2013,     124.750,         0.0
09:00:00 18/03/2013,     124.795,         0.0
09:00:00 19/03/2013,     124.838,         0.0
09:00:00 20/03/2013,     124.868,         0.0
09:00:00 21/03/2013,     124.885,          12
09:00:00 22/03/2013,     124.905,          26
09:00:00 23/03/2013,     124.895,         0.0
09:00:00 24/03/2013,     124.883,         0.0
09:00:00 25/03/2013,     124.859,         0.0
09:00:00 26/03/2013,     124.845,         0.0
09:00:00 27/03/2013,     124.814,         0.0
09:00:00 28/03/2013,     124.794,         8.4
09:00:00 29/03/2013,     124.819,         0.2
09:00:00 30/03/2013,     124.850,         0.0
09:00:00 31/03/2013,     124.867,         0.0
09:00:00 01/04/2013,     124.874,         0.0
09:00:00 02/04/2013,     124.870,         0.0
09:00:00 03/04/2013,     124.847,         0.0
09:00:00 04/04/2013,     124.815,         0.0
09:00:00 05/04/2013,     124.767,         0.0
09:00:00 06/04/2013,     124.736,         0.0
09:00:00 07/04/2013,     124.737,         0.0
09:00:00 08/04/2013,     124.754,         0.0
09:00:00 09/04/2013,     124.777,         1.6
09:00:00 10/04/2013,     124.797,         0.0
09:00:00 11/04/2013,     124.805,         0.0
09:00:00 12/04/2013,     124.803,         0.0
09:00:00 13/04/2013,     124.794,         0.0
09:00:00 14/04/2013,     124.781,         0.0
09:00:00 15/04/2013,     124.770,         0.2
09:00:00 16/04/2013,     124.751,         0.0
09:00:00 17/04/2013,     124.748,         0.0
09:00:00 18/04/2013,     124.742,         0.0
09:00:00 19/04/2013,     124.738,         0.0
09:00:00 20/04/2013,     124.755,         0.0
09:00:00 21/04/2013,     124.766,         0.0
09:00:00 22/04/2013,     124.774,         3.4
09:00:00 23/04/2013,     124.778,         0.2
09:00:00 24/04/2013,     124.771,         0.0
09:00:00 25/04/2013,     124.764,         0.0
09:00:00 26/04/2013,     124.744,         0.0
09:00:00 27/04/2013,     124.735,         0.0
09:00:00 28/04/2013,     124.743,         0.0
09:00:00 29/04/2013,     124.754,         0.0
09:00:00 30/04/2013,     124.770,         0.8
09:00:00 01/05/2013,     124.780,         0.4
09:00:00 02/05/2013,     124.780,         0.0
09:00:00 03/05/2013,     124.800,         0.0
09:00:00 04/05/2013,     124.823,         0.0
09:00:00 05/05/2013,     124.833,         0.0
09:00:00 06/05/2013,     124.836,         0.0
09:00:00 07/05/2013,     124.823,         0.0
09:00:00 08/05/2013,     124.797,         0.8
09:00:00 09/05/2013,     124.754,         0.0
09:00:00 10/05/2013,     124.714,         0.0
09:00:00 11/05/2013,     124.698,         0.0
09:00:00 12/05/2013,     124.703,         0.0
09:00:00 13/05/2013,     124.715,         6.0
09:00:00 14/05/2013,     124.729,         0.2
09:00:00 15/05/2013,     124.771,         4.8
09:00:00 16/05/2013,     124.805,         1.6
09:00:00 17/05/2013,     124.824,         2.2
09:00:00 18/05/2013,     124.830,         0.0
09:00:00 19/05/2013,     124.826,         0.0
09:00:00 20/05/2013,     124.830,         3.4
09:00:00 21/05/2013,     124.828,         0.2
09:00:00 22/05/2013,     124.813,         0.0
09:00:00 23/05/2013,     124.792,         0.2
09:00:00 24/05/2013,     124.778,         0.0
09:00:00 25/05/2013,     124.763,         0.0
09:00:00 26/05/2013,     124.750,         0.0
09:00:00 27/05/2013,     124.730,         0.0
09:00:00 28/05/2013,     124.711,         0.0
09:00:00 29/05/2013,     124.678,         0.0
09:00:00 30/05/2013,     124.638,         0.0
09:00:00 31/05/2013,     124.606,         8.4
09:00:00 01/06/2013,     124.573,          10
09:00:00 02/06/2013,     124.559,          25
09:00:00 03/06/2013,     124.543,         0.2
09:00:00 04/06/2013,     124.541,         0.0
09:00:00 05/06/2013,     124.602,         0.2
09:00:00 06/06/2013,     124.677,         0.0
09:00:00 07/06/2013,     124.733,         1.2
09:00:00 08/06/2013,     124.764,         0.0
09:00:00 09/06/2013,     124.779,         0.2
09:00:00 10/06/2013,     124.773,         0.0
09:00:00 11/06/2013,     124.760,         0.2
09:00:00 12/06/2013,     124.750,          15
09:00:00 13/06/2013,     124.747,         8.0
09:00:00 14/06/2013,     124.728,         3.2
09:00:00 15/06/2013,     124.713,         0.0
09:00:00 16/06/2013,     124.712,         0.0
09:00:00 17/06/2013,     124.720,         0.0
09:00:00 18/06/2013,     124.729,         0.0
09:00:00 19/06/2013,     124.731,         0.0
09:00:00 20/06/2013,     124.724,         0.0
09:00:00 21/06/2013,     124.710,         0.2
09:00:00 22/06/2013,     124.688,         0.0
09:00:00 23/06/2013,     124.665,         0.0
09:00:00 24/06/2013,     124.634,         0.0
09:00:00 25/06/2013,     124.596,         0.2
09:00:00 26/06/2013,     124.564,         0.0
09:00:00 27/06/2013,     124.539,         0.2
09:00:00 28/06/2013,     124.507,         0.0
09:00:00 29/06/2013,     124.471,         0.0
09:00:00 30/06/2013,     124.429,         0.0
09:00:00 01/07/2013,     124.387,         0.2
09:00:00 02/07/2013,     124.349,         0.2
09:00:00 03/07/2013,     124.316,         0.0
09:00:00 04/07/2013,     124.279,         0.0
09:00:00 05/07/2013,     124.230,         0.0
09:00:00 06/07/2013,     124.221,         0.0
09:00:00 07/07/2013,     124.234,         0.8
09:00:00 08/07/2013,     124.242,         1.2
09:00:00 09/07/2013,     124.246,         0.4
09:00:00 10/07/2013,     124.261,         0.0
09:00:00 11/07/2013,     124.279,         0.0
09:00:00 12/07/2013,     124.299,         0.0
09:00:00 13/07/2013,     124.321,         0.0
09:00:00 14/07/2013,     124.351,         4.4
09:00:00 15/07/2013,     124.371,         2.6
09:00:00 16/07/2013,     124.364,         0.0
09:00:00 17/07/2013,     124.348,         0.2
09:00:00 18/07/2013,     124.349,         0.0
09:00:00 19/07/2013,     124.400,          18
09:00:00 20/07/2013,     124.455,         2.4
09:00:00 21/07/2013,     124.490,         2.4
09:00:00 22/07/2013,     124.572,         0.0
09:00:00 23/07/2013,     124.621,         0.2
09:00:00 24/07/2013,     124.614,         0.2
09:00:00 25/07/2013,     124.686,         0.0
09:00:00 26/07/2013,     124.764,         0.0
09:00:00 27/07/2013,     124.736,         0.0
09:00:00 28/07/2013,     124.703,         0.0
09:00:00 29/07/2013,     124.692,         2.2
09:00:00 30/07/2013,     124.685,         0.0
09:00:00 31/07/2013,     124.686,         0.2
09:00:00 01/08/2013,     124.681,         0.2
09:00:00 02/08/2013,     124.683,         0.0
09:00:00 03/08/2013,     124.691,         1.0
09:00:00 04/08/2013,     124.707,         0.8
09:00:00 05/08/2013,     124.704,         0.0
09:00:00 06/08/2013,     124.689,         0.0
09:00:00 07/08/2013,     124.667,         0.0
09:00:00 08/08/2013,     124.652,         2.6
09:00:00 09/08/2013,     124.654,         0.6
09:00:00 10/08/2013,     124.668,         2.0
09:00:00 11/08/2013,     124.702,         0.2
09:00:00 12/08/2013,     124.719,         6.4
09:00:00 13/08/2013,     124.679,         0.2
09:00:00 14/08/2013,     124.695,         0.0
09:00:00 15/08/2013,     124.693,         3.8
09:00:00 16/08/2013,     124.711,         0.0
09:00:00 17/08/2013,     124.735,         3.8
09:00:00 18/08/2013,     124.723,         0.0
09:00:00 19/08/2013,     124.707,         1.6
09:00:00 20/08/2013,     124.708,         0.8
09:00:00 21/08/2013,     124.735,         0.4
09:00:00 22/08/2013,     124.740,         1.4
09:00:00 23/08/2013,     124.727,         1.0
09:00:00 24/08/2013,     124.733,         0.6
09:00:00 25/08/2013,     124.755,         0.0
09:00:00 26/08/2013,     124.729,         0.0
09:00:00 27/08/2013,     124.704,         0.0
09:00:00 28/08/2013,     124.739,         0.0
09:00:00 29/08/2013,     124.773,         0.0
09:00:00 30/08/2013,     124.782,         2.2
09:00:00 31/08/2013,     124.790,         0.0
09:00:00 01/09/2013,     124.794,         0.0
09:00:00 02/09/2013,     124.780,         0.0
09:00:00 03/09/2013,     124.762,         0.0
09:00:00 04/09/2013,     124.752,         0.0
09:00:00 05/09/2013,     124.758,         0.0
09:00:00 06/09/2013,     124.749,         0.0
09:00:00 07/09/2013,     124.746,         0.0
09:00:00 08/09/2013,     124.772,         0.0
09:00:00 09/09/2013,     124.806,         0.0
09:00:00 10/09/2013,     124.813,         0.0
09:00:00 11/09/2013,     124.818,         0.0
09:00:00 12/09/2013,     124.847,         0.0
09:00:00 13/09/2013,     124.856,         0.0
09:00:00 14/09/2013,     124.844,         0.2
09:00:00 15/09/2013,     124.803,         0.0
09:00:00 16/09/2013,     124.783,         8.6
09:00:00 17/09/2013,     124.808,          21
09:00:00 18/09/2013,     124.806,         0.2
09:00:00 19/09/2013,     124.752,         2.2
09:00:00 20/09/2013,     124.737,         1.8
09:00:00 21/09/2013,     124.764,         0.0
09:00:00 22/09/2013,     124.789,         0.2
09:00:00 23/09/2013,     124.790,         0.2
09:00:00 24/09/2013,     124.792,         0.0
09:00:00 25/09/2013,     124.803,         0.2
09:00:00 26/09/2013,     124.795,         0.6
09:00:00 27/09/2013,     124.761,         0.0
09:00:00 28/09/2013,     124.807,         0.0
09:00:00 29/09/2013,     124.818,         0.0
09:00:00 30/09/2013,     124.888,         0.0
09:00:00 01/10/2013,     124.919,         4.4
09:00:00 02/10/2013,     124.900,         1.6
09:00:00 03/10/2013,     124.874,         0.8
09:00:00 04/10/2013,     124.869,         0.0
09:00:00 05/10/2013,     124.853,         0.0
09:00:00 06/10/2013,     124.811,         0.0
09:00:00 07/10/2013,     124.763,         0.0
09:00:00 08/10/2013,     124.734,         0.0
09:00:00 09/10/2013,     124.717,         0.0
09:00:00 10/10/2013,     124.710,         0.0
09:00:00 11/10/2013,     124.699,         1.8
09:00:00 12/10/2013,     124.728,         0.0
09:00:00 13/10/2013,     124.747,         0.0
09:00:00 14/10/2013,     124.734,         0.6
09:00:00 15/10/2013,     124.765,         0.2
09:00:00 16/10/2013,     124.784,         0.0
09:00:00 17/10/2013,     124.778,         0.0
09:00:00 18/10/2013,     124.778,         0.8
09:00:00 19/10/2013,     124.830,         0.0
09:00:00 20/10/2013,     124.857,         0.0
09:00:00 21/10/2013,     124.868,         0.0
09:00:00 22/10/2013,     124.870,         0.0
09:00:00 23/10/2013,     124.857,          13
09:00:00 24/10/2013,     124.830,         0.0
09:00:00 25/10/2013,     124.832,         0.0
09:00:00 26/10/2013,     124.853,         0.0
09:00:00 27/10/2013,     124.887,         0.0
09:00:00 28/10/2013,     124.887,         0.6
09:00:00 29/10/2013,     124.847,         0.2
09:00:00 30/10/2013,     124.773,         0.0
09:00:00 31/10/2013,     124.728,         0.0
09:00:00 01/11/2013,     124.707,         0.0
09:00:00 02/11/2013,     124.724,         0.0
09:00:00 03/11/2013,     124.751,         0.0
09:00:00 04/11/2013,     124.774,         0.0
09:00:00 05/11/2013,     124.816,         0.0
09:00:00 06/11/2013,     124.832,         0.0
09:00:00 07/11/2013,     124.832,         0.0
09:00:00 08/11/2013,     124.817,         0.0
09:00:00 09/11/2013,     124.785,         0.0
09:00:00 10/11/2013,     124.776,         0.0
09:00:00 11/11/2013,     124.790,         9.4
09:00:00 12/11/2013,     124.799,         2.6
09:00:00 13/11/2013,     124.812,         0.2
09:00:00 14/11/2013,     124.829,         0.0
09:00:00 15/11/2013,     124.826,         0.0
09:00:00 16/11/2013,     124.818,         0.0
09:00:00 17/11/2013,     124.807,         0.0
09:00:00 18/11/2013,     124.772,         0.0
09:00:00 19/11/2013,     124.725,         0.0
09:00:00 20/11/2013,     124.669,         0.0
09:00:00 21/11/2013,     124.621,         2.6
09:00:00 22/11/2013,     124.629,         0.6
09:00:00 23/11/2013,     124.646,         0.0
09:00:00 24/11/2013,     124.672,         0.0
09:00:00 25/11/2013,     124.713,         0.0
09:00:00 26/11/2013,     124.774,         0.0
09:00:00 27/11/2013,     124.818,         0.0
09:00:00 28/11/2013,     124.858,         0.0
09:00:00 29/11/2013,     124.848,         0.2
09:00:00 30/11/2013,     124.839,         0.0
09:00:00 01/12/2013,     124.825,         0.0
09:00:00 02/12/2013,     124.801,         0.0
09:00:00 03/12/2013,     124.784,         0.0
09:00:00 04/12/2013,     124.768,         3.8
09:00:00 05/12/2013,     124.813,          27
09:00:00 06/12/2013,     124.838,         1.2
09:00:00 07/12/2013,     124.868,         0.0
09:00:00 08/12/2013,     124.876,         0.0
09:00:00 09/12/2013,     124.879,         0.0
09:00:00 10/12/2013,     124.851,         0.0
09:00:00 11/12/2013,     124.826,         0.0
09:00:00 12/12/2013,     124.802,         0.0
09:00:00 13/12/2013,     124.775,         0.0
09:00:00 14/12/2013,     124.747,         0.0
